Nodes:
a0 {'width': 16, 'height': 16, 'fixed': False}
{'nodes': ['a3293', 'a8386', 'a9539', 'a3918']}
{'nodes': ['a3393', 'a1604', 'a6315', 'a9539', 'a747']}
{'nodes': ['a9950', 'a8743']}
{'nodes': ['a5414', 'a6522', 'a183']}
{'nodes': ['a3462', 'a8743', 'a7687']}
{'nodes': ['a4049', 'a3814', 'a9191']}
{'nodes': ['a183', 'a5633', 'a12416']}
{'nodes': ['a2301', 'a2073']}
{'nodes': ['a7223', 'a2066']}
{'nodes': ['a1369', 'a597', 'a12146']}
{'nodes': ['a6068', 'a11321', 'a1937']}
{'nodes': ['a11175', 'a11282']}
{'nodes': ['a544', 'a10597', 'a8809']}
{'nodes': ['a9633', 'a555', 'a11300']}
{'nodes': ['a4024', 'a9690']}
{'nodes': ['a5394', 'a8945', 'a2809']}
{'nodes': ['a1251', 'a11246', 'a9753']}
{'nodes': ['a8290', 'a5232']}
{'nodes': ['a4609', 'a3781', 'a10574']}
{'nodes': ['a9457', 'a1909', 'a564']}
{'nodes': ['a5739', 'a3656']}
{'nodes': ['a6318', 'a7329', 'a1178']}
{'nodes': ['a3961', 'a3677', 'a3860']}
{'nodes': ['a8939', 'a7710']}
{'nodes': ['a10656', 'a7903', 'a5911']}
{'nodes': ['a3720', 'a7091', 'a6249']}
{'nodes': ['a3629', 'a5864', 'a7847']}
{'nodes': ['a5931', 'a8378']}
{'nodes': ['a12370', 'a6388', 'a7068']}
{'nodes': ['a6736', 'a12123', 'a9909']}
{'nodes': ['a4608', 'a6701']}
{'nodes': ['a10355', 'a1798', 'a10984']}
{'nodes': ['a11137', 'a11105']}
{'nodes': ['a449', 'a6446', 'a10278']}
{'nodes': ['a5961', 'a11803', 'a2564']}
{'nodes': ['a2678', 'a11652', 'a6343']}
{'nodes': ['a5471', 'a11749', 'a9486']}
{'nodes': ['a6008', 'a11601', 'a1938']}
{'nodes': ['a8881', 'a9416', 'a385']}
{'nodes': ['a10639', 'a11298', 'a2481']}
{'nodes': ['a3060', 'a10309', 'a1006']}
{'nodes': ['a3253', 'a532', 'a10143']}
{'nodes': ['a1234', 'a10250', 'a1633']}
{'nodes': ['a7930', 'a523', 'a10079']}
{'nodes': ['a249', 'a4961', 'a1609']}
{'nodes': ['a8222', 'a4643', 'a875']}
{'nodes': ['a2628', 'a744', 'a8596']}
{'nodes': ['a5266', 'a5940', 'a8596']}
{'nodes': ['a11808', 'a10436']}
{'nodes': ['a10243', 'a2296', 'a2396']}
{'nodes': ['a10221', 'a5181', 'a1488']}
{'nodes': ['a827', 'a50']}
{'nodes': ['a783', 'a4164', 'a5637']}
{'nodes': ['a844', 'a6560', 'a9932']}
{'nodes': ['a5443', 'a3447', 'a9106', 'a6235']}
{'nodes': ['a7343', 'a7224', 'a2121', 'a10985', 'a11821', 'a7705']}
{'nodes': ['a9165', 'a7524', 'a65']}
{'nodes': ['a11504', 'a5979', 'a4472']}
{'nodes': ['a10026', 'a6754', 'a16']}
{'nodes': ['a3046', 'a11586', 'a5983']}
{'nodes': ['a7442', 'a10834', 'a4155']}
{'nodes': ['a9821', 'a6937', 'a9012']}
{'nodes': ['a1953', 'a11355', 'a4745']}
{'nodes': ['a9942', 'a4444', 'a9026']}
{'nodes': ['a2137', 'a6803', 'a11521']}
{'nodes': ['a1407', 'a9678', 'a4430']}
{'nodes': ['a5530', 'a2967', 'a6742']}
{'nodes': ['a1988', 'a11605', 'a7502']}
{'nodes': ['a964', 'a4779', 'a11858', 'a6560', 'a9799', 'a9932', 'a10472']}
{'nodes': ['a6632', 'a11858', 'a11098', 'a9081', 'a10472', 'a1681']}
{'nodes': ['a9113', 'a4754']}
{'nodes': ['a387', 'a2894', 'a11481']}
{'nodes': ['a4272', 'a641']}
{'nodes': ['a7333', 'a4518', 'a11378', 'a8342', 'a12258', 'a2952', 'a11736']}
{'nodes': ['a7224', 'a4518', 'a11378', 'a8342', 'a12258', 'a2952', 'a11736']}
{'nodes': ['a11420', 'a8919']}
{'nodes': ['a10715', 'a7472', 'a11356', 'a5045', 'a8919']}
{'nodes': ['a2344', 'a11948']}
{'nodes': ['a10374', 'a6126', 'a9314', 'a9007']}
{'nodes': ['a11714', 'a5128', 'a2635', 'a872']}
{'nodes': ['a6755', 'a11427', 'a4888']}
{'nodes': ['a6069', 'a5501']}
{'nodes': ['a6255', 'a5646']}
{'nodes': ['a12114', 'a2242', 'a4207']}
{'nodes': ['a3967', 'a10064', 'a1255', 'a7043']}
{'nodes': ['a8926', 'a7795', 'a4210', 'a3518']}
{'nodes': ['a8820', 'a7907', 'a3628', 'a1195']}
{'nodes': ['a8338', 'a3655']}
{'nodes': ['a2409', 'a5420']}
{'nodes': ['a2894', 'a1160']}
{'nodes': ['a6684', 'a7907', 'a3628']}
{'nodes': ['a4800', 'a2303', 'a2798']}
{'nodes': ['a4553', 'a7907', 'a1195']}
{'nodes': ['a3620', 'a9740', 'a5646']}
{'nodes': ['a5464', 'a9740', 'a5646']}
{'nodes': ['a1257', 'a1928']}
{'nodes': ['a2140', 'a1928']}
{'nodes': ['a7909', 'a11126', 'a2443', 'a12323', 'a4504']}
{'nodes': ['a12305', 'a4410', 'a10517']}
{'nodes': ['a5527', 'a6686', 'a11394', 'a5351']}
{'nodes': ['a5168', 'a11427', 'a9684', 'a6423']}
{'nodes': ['a10734', 'a7871']}
{'nodes': ['a11761', 'a7472']}
{'nodes': ['a3016', 'a902']}
{'nodes': ['a2064', 'a6232']}
{'nodes': ['a566', 'a8847', 'a5174']}
{'nodes': ['a5140', 'a3206', 'a492']}
{'nodes': ['a9269', 'a3740', 'a6081']}
{'nodes': ['a920', 'a1050']}
{'nodes': ['a5726', 'a8699', 'a1050']}
{'nodes': ['a883', 'a2099', 'a2909']}
{'nodes': ['a9752', 'a5464', 'a3740', 'a6081', 'a4099', 'a3620']}
{'nodes': ['a7881', 'a520', 'a3206', 'a1959', 'a10258', 'a7043', 'a123', 'a7795', 'a134', 'a12477', 'a472', 'a9602', 'a4210']}
{'nodes': ['a8856', 'a8342']}
{'nodes': ['a7656', 'a12258']}
{'nodes': ['a8098', 'a11736']}
{'nodes': ['a7802', 'a11378']}
{'nodes': ['a3011', 'a1568']}
{'nodes': ['a70', 'a2242']}
{'nodes': ['a2859', 'a9177']}
{'nodes': ['a4772', 'a8196']}
{'nodes': ['a7196', 'a6232', 'a8196']}
{'nodes': ['a7598', 'a4795']}
{'nodes': ['a6554', 'a6534']}
{'nodes': ['a2745', 'a4795', 'a6534']}
{'nodes': ['a716', 'a4131']}
{'nodes': ['a12308', 'a147', 'a9491']}
{'nodes': ['a3797', 'a147', 'a9491']}
{'nodes': ['a3517', 'a2190']}
{'nodes': ['a6225', 'a2190']}
{'nodes': ['a6560', 'a11451']}
{'nodes': ['a11478', 'a3447', 'a8678']}
{'nodes': ['a5229', 'a3226']}
{'nodes': ['a240', 'a2059']}
{'nodes': ['a10500', 'a5079', 'a3301', 'a6235']}
{'nodes': ['a10215', 'a3447', 'a434']}
{'nodes': ['a8006', 'a7066', 'a8596']}
{'nodes': ['a5128', 'a8331']}
{'nodes': ['a3835', 'a7153', 'a8331', 'a872']}
{'nodes': ['a1997', 'a12015', 'a2894']}
{'nodes': ['a7932', 'a8032', 'a1906', 'a5029']}
{'nodes': ['a1696', 'a10700', 'a4395', 'a4883']}
{'nodes': ['a9275', 'a1574', 'a2555', 'a2455']}
{'nodes': ['a11827', 'a1574', 'a2555', 'a2455']}
{'nodes': ['a386', 'a6264', 'a9027']}
{'nodes': ['a5779', 'a11148']}
{'nodes': ['a10317', 'a12158']}
{'nodes': ['a1077', 'a11085']}
{'nodes': ['a7218', 'a11764', 'a6265']}
{'nodes': ['a3680', 'a9183', 'a10378', 'a9694', 'a10391', 'a3120', 'a5940', 'a744', 'a11937', 'a8969', 'a1854', 'a557']}
{'nodes': ['a8622', 'a4349']}
{'nodes': ['a1695', 'a6213']}
{'nodes': ['a3772', 'a9316', 'a3317']}
{'nodes': ['a11915', 'a6749', 'a7050', 'a11638']}
{'nodes': ['a9338', 'a12290', 'a10441']}
{'nodes': ['a12390', 'a416', 'a810', 'a2798']}
{'nodes': ['a281', 'a9424', 'a6776', 'a1511', 'a1323', 'a2798']}
{'nodes': ['a1462', 'a810', 'a6776', 'a2798']}
{'nodes': ['a3006', 'a3628', 'a1195', 'a9105', 'a70', 'a1511']}
{'nodes': ['a2876', 'a6684', 'a4733', 'a4207', 'a5910']}
{'nodes': ['a10183', 'a5128', 'a810']}
{'nodes': ['a487', 'a10259', 'a6776', 'a6531']}
{'nodes': ['a10327', 'a6684', 'a4518', 'a9348', 'a11461', 'a6776', 'a6225', 'a4207']}
{'nodes': ['a5354', 'a11713', 'a6684', 'a4959', 'a4733', 'a4207']}
{'nodes': ['a5462', 'a10259', 'a12158']}
{'nodes': ['a12083', 'a4518', 'a2077']}
{'nodes': ['a1308', 'a11789', 'a4966', 'a1696', 'a621']}
{'nodes': ['a8635', 'a9113']}
{'nodes': ['a637', 'a11573', 'a3011']}
{'nodes': ['a5993', 'a9113', 'a3011']}
{'nodes': ['a4618', 'a5929']}
{'nodes': ['a7674', 'a10472', 'a10970']}
{'nodes': ['a2784', 'a5083', 'a9461']}
{'nodes': ['a5984', 'a10147', 'a5083']}
{'nodes': ['a11323', 'a287', 'a5083']}
{'nodes': ['a6115', 'a5083', 'a6597']}
{'nodes': ['a1237', 'a5477', 'a1756']}
{'nodes': ['a4332', 'a4050', 'a1756']}
{'nodes': ['a12267', 'a3974', 'a1756']}
{'nodes': ['a12081', 'a12263', 'a1756']}
{'nodes': ['a3776', 'a242', 'a3460']}
{'nodes': ['a2723', 'a7331', 'a242']}
{'nodes': ['a560', 'a242', 'a9841']}
{'nodes': ['a695', 'a242', 'a1292']}
{'nodes': ['a7938', 'a8265', 'a12088']}
{'nodes': ['a11073', 'a4672', 'a8265']}
{'nodes': ['a12136', 'a6714', 'a8265']}
{'nodes': ['a8233', 'a8265', 'a9222']}
{'nodes': ['a2744', 'a8498', 'a4908']}
{'nodes': ['a4037', 'a6902', 'a4908']}
{'nodes': ['a522', 'a12451', 'a4908']}
{'nodes': ['a9380', 'a10914', 'a4908']}
{'nodes': ['a3548', 'a10896', 'a4393']}
{'nodes': ['a8773', 'a4856', 'a4393']}
{'nodes': ['a2055', 'a4393', 'a3386']}
{'nodes': ['a2050', 'a4393', 'a8689']}
{'nodes': ['a9242', 'a2730', 'a10665']}
{'nodes': ['a4355', 'a2730', 'a2940']}
{'nodes': ['a5356', 'a2730', 'a9817']}
{'nodes': ['a10458', 'a2730', 'a1998']}
{'nodes': ['a3700', 'a3614', 'a10514']}
{'nodes': ['a5397', 'a9132', 'a12138']}
{'nodes': ['a11074', 'a7207', 'a11859']}
{'nodes': ['a11385', 'a8344', 'a10854', 'a7102']}
{'nodes': ['a3786', 'a11497', 'a9467']}
{'nodes': ['a5470', 'a1604', 'a4572', 'a5512', 'a5643', 'a5782', 'a29']}
{'nodes': ['a3252', 'a7471']}
{'nodes': ['a9185', 'a3797']}
{'nodes': ['a10389', 'a6950']}
{'nodes': ['a10192', 'a10957']}
{'nodes': ['a10339', 'a2733']}
{'nodes': ['a5036', 'a9708']}
{'nodes': ['a2352', 'a9448']}
{'nodes': ['a2482', 'a1033']}
{'nodes': ['a3356', 'a1843']}
{'nodes': ['a824', 'a3631']}
{'nodes': ['a923', 'a5725']}
{'nodes': ['a8096', 'a7797']}
{'nodes': ['a5474', 'a8365']}
{'nodes': ['a5633', 'a8344']}
{'nodes': ['a6522', 'a12348']}
{'nodes': ['a3977', 'a6720']}
{'nodes': ['a3948', 'a6834']}
{'nodes': ['a12260', 'a10782']}
{'nodes': ['a4176', 'a1533']}
{'nodes': ['a6464', 'a1533']}
{'nodes': ['a8603', 'a11367']}
{'nodes': ['a2258', 'a11367']}
{'nodes': ['a6820', 'a11367']}
{'nodes': ['a570', 'a11367']}
{'nodes': ['a2533', 'a10728']}
{'nodes': ['a5458', 'a10728']}
{'nodes': ['a1341', 'a10728']}
{'nodes': ['a3859', 'a10728']}
{'nodes': ['a6107', 'a8046']}
{'nodes': ['a8425', 'a8046']}
{'nodes': ['a4039', 'a8046']}
{'nodes': ['a6917', 'a8046']}
{'nodes': ['a8766', 'a7401']}
{'nodes': ['a7831', 'a7401']}
{'nodes': ['a4220', 'a7401']}
{'nodes': ['a6336', 'a7401']}
{'nodes': ['a8910', 'a4049', 'a10724', 'a3202', 'a160', 'a11801']}
{'nodes': ['a1890', 'a3132', 'a1725']}
{'nodes': ['a1225', 'a269']}
{'nodes': ['a2873', 'a2099']}
{'nodes': ['a3577', 'a1572']}
{'nodes': ['a1179', 'a1572']}
{'nodes': ['a3686', 'a1572']}
{'nodes': ['a11417', 'a1572']}
{'nodes': ['a8421', 'a1572']}
{'nodes': ['a7699', 'a1572']}
{'nodes': ['a10713', 'a5734']}
{'nodes': ['a5914', 'a2261']}
{'nodes': ['a8224', 'a2261']}
{'nodes': ['a5863', 'a2261']}
{'nodes': ['a11376', 'a2261']}
{'nodes': ['a8300', 'a2261']}
{'nodes': ['a5449', 'a9966', 'a4975']}
{'nodes': ['a11818', 'a5289', 'a3997']}
{'nodes': ['a4612', 'a5664', 'a6764', 'a2261', 'a11359', 'a566', 'a883', 'a4637', 'a8021']}
{'nodes': ['a9845', 'a3462']}
{'nodes': ['a6705', 'a5470', 'a8895', 'a920', 'a3498']}
{'nodes': ['a10993', 'a2099', 'a2873']}
{'nodes': ['a6698', 'a6081']}
{'nodes': ['a11101', 'a11466', 'a6081']}
{'nodes': ['a10268', 'a6081']}
{'nodes': ['a9475', 'a9490', 'a9223', 'a2822']}
{'nodes': ['a11630', 'a4021', 'a1572', 'a5454', 'a8338', 'a1771', 'a12355', 'a3864', 'a1008', 'a10404', 'a3608', 'a7271']}
{'nodes': ['a9405', 'a4021', 'a3393', 'a1572', 'a8338', 'a12355', 'a6523', 'a3864', 'a1008', 'a10404', 'a3608', 'a7271']}
{'nodes': ['a2505', 'a10976', 'a9815']}
{'nodes': ['a1102', 'a2870']}
{'nodes': ['a995', 'a3472', 'a8073', 'a4776']}
{'nodes': ['a10141', 'a3450', 'a7352']}
{'nodes': ['a1636', 'a3472', 'a5336', 'a8073', 'a4776']}
{'nodes': ['a10073', 'a3393', 'a6438', 'a10941', 'a5193', 'a5726', 'a1933', 'a6739', 'a10176']}
{'nodes': ['a1602', 'a4367', 'a5249']}
{'nodes': ['a884', 'a4367', 'a5249', 'a12074']}
{'nodes': ['a5676', 'a4367', 'a5249', 'a12074']}
{'nodes': ['a2321', 'a1034', 'a11395', 'a12315', 'a9375']}
{'nodes': ['a48', 'a2465']}
{'nodes': ['a5623', 'a9829', 'a7208', 'a2465', 'a5095', 'a1997']}
{'nodes': ['a2375', 'a1344', 'a9490', 'a396', 'a7208', 'a1370', 'a12396', 'a2465', 'a2822', 'a5095', 'a3835']}
{'nodes': ['a4797', 'a1344', 'a11831', 'a9490', 'a396', 'a2052', 'a12396', 'a9223', 'a2465', 'a2822', 'a5095']}
{'nodes': ['a1404', 'a3866']}
{'nodes': ['a3321', 'a11831', 'a396']}
{'nodes': ['a8837', 'a5646']}
{'nodes': ['a790', 'a5646']}
{'nodes': ['a2024', 'a5646']}
{'nodes': ['a3278', 'a3706', 'a12058']}
{'nodes': ['a881', 'a12204', 'a4032']}
{'nodes': ['a12181', 'a8165']}
{'nodes': ['a10326', 'a8165']}
{'nodes': ['a4978', 'a8165']}
{'nodes': ['a3230', 'a5512']}
{'nodes': ['a8079', 'a11363']}
{'nodes': ['a7315', 'a11363']}
{'nodes': ['a5522', 'a11363']}
{'nodes': ['a6619', 'a8652']}
{'nodes': ['a987', 'a6553']}
{'nodes': ['a7871', 'a12243']}
{'nodes': ['a7547', 'a5414']}
{'nodes': ['a7966', 'a5414']}
{'nodes': ['a6517', 'a5414']}
{'nodes': ['a11997', 'a655']}
{'nodes': ['a2305', 'a655']}
{'nodes': ['a6271', 'a655']}
{'nodes': ['a12206', 'a2103']}
{'nodes': ['a12301', 'a11169']}
{'nodes': ['a123', 'a11169']}
{'nodes': ['a6269', 'a1453', 'a6506', 'a2261', 'a6876', 'a3047', 'a10241', 'a12256', 'a1840', 'a4642']}
{'nodes': ['a12270', 'a1453', 'a5664', 'a6506', 'a6764', 'a2261', 'a6876', 'a3047', 'a12256', 'a1840']}
{'nodes': ['a10423', 'a7932', 'a12060']}
{'nodes': ['a732', 'a7932', 'a12060']}
{'nodes': ['a11299', 'a9756', 'a5103']}
{'nodes': ['a11078', 'a5545', 'a10316']}
{'nodes': ['a10601', 'a2544']}
{'nodes': ['a6459', 'a420']}
{'nodes': ['a10599', 'a4166']}
{'nodes': ['a11027', 'a2745', 'a4166']}
{'nodes': ['a10741', 'a2745', 'a4166']}
{'nodes': ['a9658', 'a2745', 'a4166']}
{'nodes': ['a327', 'a12476', 'a6756']}
{'nodes': ['a3036', 'a10850', 'a8997', 'a12495', 'a8550']}
{'nodes': ['a5430', 'a9059']}
{'nodes': ['a9697', 'a10034']}
{'nodes': ['a2780', 'a10034']}
{'nodes': ['a311', 'a2917']}
{'nodes': ['a3991', 'a2917']}
{'nodes': ['a3758', 'a12168']}
{'nodes': ['a9347', 'a9611']}
{'nodes': ['a2798', 'a8816']}
{'nodes': ['a2473', 'a3589']}
{'nodes': ['a5361', 'a1455']}
{'nodes': ['a10156', 'a3528']}
{'nodes': ['a2776', 'a7997']}
{'nodes': ['a10088', 'a7138']}
{'nodes': ['a2746', 'a6193']}
{'nodes': ['a899', 'a8393']}
{'nodes': ['a3761', 'a6283']}
{'nodes': ['a3126', 'a8259']}
{'nodes': ['a1300', 'a6421']}
{'nodes': ['a5642', 'a11916']}
{'nodes': ['a1198', 'a10359']}
{'nodes': ['a5569', 'a7019']}
{'nodes': ['a7918', 'a11004']}
{'nodes': ['a6473', 'a9056']}
{'nodes': ['a5990', 'a7062']}
{'nodes': ['a3970', 'a9565']}
{'nodes': ['a5888', 'a1774']}
{'nodes': ['a4080', 'a7736']}
{'nodes': ['a6372', 'a11810']}
{'nodes': ['a11197', 'a7624']}
{'nodes': ['a4601', 'a11785']}
{'nodes': ['a8660', 'a1709']}
{'nodes': ['a3529', 'a254']}
{'nodes': ['a8008', 'a12472']}
{'nodes': ['a7147', 'a10226']}
{'nodes': ['a12019', 'a27']}
{'nodes': ['a8521', 'a10196']}
{'nodes': ['a6354', 'a165']}
{'nodes': ['a11763', 'a4956']}
{'nodes': ['a6419', 'a4193']}
{'nodes': ['a11899', 'a2672']}
{'nodes': ['a8107', 'a4702']}
{'nodes': ['a7809', 'a2387']}
{'nodes': ['a10083', 'a4806']}
{'nodes': ['a1573', 'a3508']}
{'nodes': ['a7564', 'a8883']}
{'nodes': ['a12402', 'a1094']}
{'nodes': ['a2291', 'a3170']}
{'nodes': ['a12369', 'a9136']}
{'nodes': ['a2247', 'a3158']}
{'nodes': ['a30', 'a9109']}
{'nodes': ['a5630', 'a11469']}
{'nodes': ['a10813', 'a9988']}
{'nodes': ['a619', 'a7925']}
{'nodes': ['a10797', 'a7548']}
{'nodes': ['a763', 'a7827']}
{'nodes': ['a4770', 'a7569']}
{'nodes': ['a7585', 'a2028']}
{'nodes': ['a9883', 'a2171']}
{'nodes': ['a6580', 'a12136']}
{'nodes': ['a6350', 'a12267']}
{'nodes': ['a648', 'a11323']}
{'nodes': ['a10644', 'a8773', 'a9380', 'a3548', 'a522']}
{'nodes': ['a10564', 'a695', 'a7938', 'a560', 'a11073']}
{'nodes': ['a4652', 'a2784', 'a7938']}
{'nodes': ['a5220', 'a2744', 'a4037']}
{'nodes': ['a5247', 'a3776', 'a2723']}
{'nodes': ['a8208', 'a695', 'a2723', 'a7674', 'a4332']}
{'nodes': ['a12101', 'a8233']}
{'nodes': ['a6437', 'a12081']}
{'nodes': ['a1319', 'a6115', 'a10458']}
{'nodes': ['a575', 'a8773', 'a5984', 'a4355', 'a11073']}
{'nodes': ['a5379', 'a2055', 'a9242', 'a10629', 'a10458', 'a4355', 'a3700', 'a5356', 'a2050']}
{'nodes': ['a5404', 'a1237', 'a3700', 'a4332']}
{'nodes': ['a9314', 'a11497']}
{'nodes': ['a5044', 'a9177']}
{'nodes': ['a9956', 'a9177']}
{'nodes': ['a3897', 'a9177']}
{'nodes': ['a6556', 'a9177']}
{'nodes': ['a12214', 'a5470', 'a3498']}
{'nodes': ['a2125', 'a11306', 'a2873']}
{'nodes': ['a2952', 'a5064']}
{'nodes': ['a9847', 'a7224']}
{'nodes': ['a4777', 'a3866']}
{'nodes': ['a2675', 'a4780']}
{'nodes': ['a4726', 'a159', 'a12403']}
{'nodes': ['a1382', 'a5229']}
{'nodes': ['a8000', 'a6033']}
{'nodes': ['a12265', 'a2145']}
{'nodes': ['a3787', 'a616']}
{'nodes': ['a6146', 'a10584']}
{'nodes': ['a460', 'a9242']}
{'nodes': ['a6037', 'a3548']}
{'nodes': ['a4557', 'a2050']}
{'nodes': ['a6928', 'a9380', 'a4037']}
{'nodes': ['a4883', 'a2555']}
{'nodes': ['a10700', 'a2455']}
{'nodes': ['a4395', 'a1574']}
{'nodes': ['a9949', 'a2334']}
{'nodes': ['a9007', 'a9467']}
{'nodes': ['a4504', 'a11858']}
{'nodes': ['a6364', 'a11858']}
{'nodes': ['a4318', 'a8777']}
{'nodes': ['a9564', 'a9095', 'a7066']}
{'nodes': ['a4571', 'a6875']}
{'nodes': ['a5045', 'a2111', 'a5622', 'a2732', 'a6452']}
{'nodes': ['a65', 'a2566']}
{'nodes': ['a5979', 'a7225']}
{'nodes': ['a16', 'a9465']}
{'nodes': ['a5983', 'a2863']}
{'nodes': ['a4155', 'a9421']}
{'nodes': ['a6937', 'a2107']}
{'nodes': ['a4745', 'a1011']}
{'nodes': ['a4444', 'a3843']}
{'nodes': ['a6803', 'a1606']}
{'nodes': ['a4430', 'a1272']}
{'nodes': ['a6742', 'a1623']}
{'nodes': ['a11605', 'a1164']}
{'nodes': ['a10906', 'a5699']}
{'nodes': ['a8596', 'a3214']}
{'nodes': ['a9611', 'a3214']}
{'nodes': ['a823', 'a11356']}
{'nodes': ['a3710', 'a11356']}
{'nodes': ['a10627', 'a426', 'a10600']}
{'nodes': ['a11743', 'a1081', 'a1778']}
{'nodes': ['a3564', 'a7390']}
{'nodes': ['a6749', 'a7050']}
{'nodes': ['a11497', 'a3830']}
{'nodes': ['a1454', 'a12290']}
{'nodes': ['a11098', 'a10472']}
{'nodes': ['a8751', 'a10472']}
{'nodes': ['a9650', 'a10472']}
{'nodes': ['a8991', 'a10472']}
{'nodes': ['a11077', 'a5083']}
{'nodes': ['a9589', 'a5083']}
{'nodes': ['a2431', 'a5083']}
{'nodes': ['a1428', 'a5083']}
{'nodes': ['a5083', 'a2719']}
{'nodes': ['a5103', 'a2917']}
{'nodes': ['a10860', 'a11169']}
{'nodes': ['a2383', 'a5207']}
{'nodes': ['a4236', 'a5207']}
{'nodes': ['a6685', 'a3690']}
{'nodes': ['a7083', 'a9081']}
{'nodes': ['a6553', 'a12243']}
{'nodes': ['a1866', 'a6560']}
{'nodes': ['a11713', 'a5446']}
{'nodes': ['a9529', 'a1756']}
{'nodes': ['a1947', 'a1756']}
{'nodes': ['a5191', 'a1756']}
{'nodes': ['a5537', 'a1756']}
{'nodes': ['a1756', 'a9551']}
{'nodes': ['a1130', 'a242']}
{'nodes': ['a3525', 'a242']}
{'nodes': ['a2379', 'a242']}
{'nodes': ['a7894', 'a242']}
{'nodes': ['a242', 'a1706']}
{'nodes': ['a1674', 'a8265']}
{'nodes': ['a197', 'a8265']}
{'nodes': ['a2316', 'a8265']}
{'nodes': ['a5506', 'a8265']}
{'nodes': ['a8265', 'a5839']}
{'nodes': ['a92', 'a4908']}
{'nodes': ['a4927', 'a4908']}
{'nodes': ['a3331', 'a4908']}
{'nodes': ['a7843', 'a4908']}
{'nodes': ['a4908', 'a4116']}
{'nodes': ['a4684', 'a4393']}
{'nodes': ['a6986', 'a4393']}
{'nodes': ['a9356', 'a4393']}
{'nodes': ['a7551', 'a4393']}
{'nodes': ['a4393', 'a12181']}
{'nodes': ['a7811', 'a2730']}
{'nodes': ['a11049', 'a2730']}
{'nodes': ['a802', 'a2730']}
{'nodes': ['a9907', 'a2730']}
{'nodes': ['a2730', 'a10326']}
{'nodes': ['a10411', 'a311']}
{'nodes': ['a10961', 'a311']}
{'nodes': ['a4448', 'a311']}
{'nodes': ['a10345', 'a311']}
{'nodes': ['a5336', 'a2870']}
{'nodes': ['a5646', 'a10252']}
{'nodes': ['a11466', 'a2099']}
{'nodes': ['a8789', 'a987']}
{'nodes': ['a4316', 'a987']}
{'nodes': ['a3829', 'a987']}
{'nodes': ['a9756', 'a7207']}
{'nodes': ['a3182', 'a810']}
{'nodes': ['a11662', 'a7763', 'a9105', 'a4959']}
{'nodes': ['a9424', 'a7763']}
{'nodes': ['a9884', 'a7469']}
{'nodes': ['a7565', 'a1568']}
{'nodes': ['a5515', 'a7782']}
{'nodes': ['a4795', 'a420']}
{'nodes': ['a9815', 'a2873']}
{'nodes': ['a6863', 'a2873']}
{'nodes': ['a4166', 'a420']}
{'nodes': ['a6534', 'a420']}
{'nodes': ['a12494', 'a6459']}
{'nodes': ['a11461', 'a2859']}
{'nodes': ['a5512', 'a2140']}
{'nodes': ['a11306', 'a83']}
{'nodes': ['a10629', 'a5397']}
{'nodes': ['a3628', 'a8816', 'a1454']}
{'nodes': ['a6378', 'a6554', 'a3014']}
{'nodes': ['a10733', 'a3014', 'a8695']}
{'nodes': ['a529', 'a8331']}
{'nodes': ['a9737', 'a5044']}
{'nodes': ['a2819', 'a9490']}
{'nodes': ['a5228', 'a5140']}
{'nodes': ['a3608', 'a5140', 'a5680']}
{'nodes': ['a12326', 'a10734']}
{'nodes': ['a1840', 'a2504', 'a566']}
{'nodes': ['a1453', 'a1302', 'a883']}
{'nodes': ['a3518', 'a7598']}
{'nodes': ['a1255', 'a7598']}
{'nodes': ['a3655', 'a7598']}
{'nodes': ['a6181', 'a6554']}
{'nodes': ['a8289', 'a2822']}
{'nodes': ['a6460', 'a5095']}
{'nodes': ['a11957', 'a6833']}
{'nodes': ['a1999', 'a659']}
{'nodes': ['a1215', 'a83']}
{'nodes': ['a12256', 'a4637', 'a8021']}
{'nodes': ['a10438', 'a6506']}
{'nodes': ['a758', 'a3393']}
{'nodes': ['a10404', 'a6438', 'a8895', 'a3997']}
{'nodes': ['a674', 'a5711', 'a5193', 'a9375', 'a4108']}
{'nodes': ['a5899', 'a10635', 'a10941', 'a3967']}
{'nodes': ['a4021', 'a1034', 'a248', 'a5289', 'a1933', 'a10316']}
{'nodes': ['a2599', 'a3967']}
{'nodes': ['a5454', 'a11395', 'a920']}
{'nodes': ['a2606', 'a12060']}
{'nodes': ['a5377', 'a12060']}
{'nodes': ['a4379', 'a5680']}
{'nodes': ['a8642', 'a396']}
{'nodes': ['a1063', 'a248']}
{'nodes': ['a3864', 'a5545', 'a12315']}
{'nodes': ['a1008', 'a8926', 'a5726']}
{'nodes': ['a3878', 'a7932']}
{'nodes': ['a9320', 'a7932']}
{'nodes': ['a7390', 'a6581']}
{'nodes': ['a7104', 'a6581']}
{'nodes': ['a9571', 'a4450']}
{'nodes': ['a6033', 'a5480']}
{'nodes': ['a7438', 'a744']}
{'nodes': ['a8246', 'a5940']}
{'nodes': ['a499', 'a5462', 'a11974', 'a8523', 'a7142']}
{'nodes': ['a9587', 'a9269']}
{'nodes': ['a3047', 'a9269']}
{'nodes': ['a5338', 'a6551']}
{'nodes': ['a5207', 'a6551']}
{'nodes': ['a3740', 'a6551']}
{'nodes': ['a7896', 'a5102', 'a7118', 'a7485', 'a11889']}
{'nodes': ['a248', 'a3655', 'a1959']}
